2012-11-02,Bemis Manufacturing Company,-2584.1
2012-11-02,Broadcom,-704.47
2012-11-02,First Hawaiian Bank,-8877.89
2012-11-03,Shure,-356.82
2012-11-03,Farmers Insurance Group,2805.74
2012-11-04,National Oilwell Varco,-876.17
2012-11-04,Cypress Semiconductor,-2632.8
2012-11-04,Silicon Image,-248.65
2012-11-04,Belkin,-1243.95
2012-11-04,Stericycle,-1017.12
2012-11-04,Kerr-McGee,-63.41
2012-11-04,OCZ Technology,-1564.67
2012-11-04,65874,-724.76
2012-11-05,Otis Elevator Company,8169.13
2012-11-05,Lucasfilm,2236.49
2012-11-05,CNA Financial,-14.17
2012-11-05,656547,-4618.95
2012-11-05,Applico,-3858.73
2012-11-06,Bucyrus International,-697.18
2012-11-06,32325,-2494.34
2012-11-06,DC Comics,-350.14
2012-11-06,Gap,-5147.9
2012-11-06,Ampex Corporation,8.18
2012-11-07,MeadWestvaco,-4103.11
2012-11-07,Stew Leonard's,-4461.89
2012-11-07,Hawaiian Airlines,-3.69
2012-11-07,65874,-2415.31
2012-11-07,FICO,962.34
2012-11-08,Hyland Software,1305.72
2012-11-08,32325,-327.03
2012-11-08,Kimball International,5513.6
2012-11-08,Abbott Laboratories,-8180.44
2012-11-08,656547,-865.81
2012-11-08,Comodo,-137.04
2012-11-08,Spanx,-4661.75
2012-11-09,Herman Miller  Inc.,-93.0
2012-11-09,Fisker Automotive,-2344.87
2012-11-09,Liberty Mutual,132.67
2012-11-09,American International Group,-5183.55
2012-11-09,Aflac,1952.35
2012-11-09,Hess Corporation,-1340.15
2012-11-10,CDW Corporation,4107.6
2012-11-10,32325,-1547.43
2012-11-10,Franklin Templeton,1421.38
2012-11-10,Renys,-1614.11
2012-11-11,Jack in the Box,-2900.48
2012-11-11,Oceaneering International,-246.65
2012-11-11,Goodyear Tire and Rubber Company,-6496.85
2012-11-11,Ingredion Incorporated,-969.3
2012-11-11,Alaska Air Group,-461.28
2012-11-11,Herman Miller  Inc.,-6343.49
2012-11-12,McKesson Corporation,-90.58
2012-11-12,BNSF Railway,-6828.81
2012-11-13,Cedar Fair Entertainment Company,196.07
2012-11-13,Farmers Insurance Group,-983.5
2012-11-13,E*Trade Financial Corporation,-2614.48
2012-11-14,Papa John's Pizza,-8262.05
2012-11-14,Charles Schwab Corporation,-420.39
2012-11-14,Babcock & Wilcox,-291.77
2012-11-14,Alton Steel,-1787.86
2012-11-15,Meritor,-5736.12
2012-11-15,FLIR Systems,-3912.73
2012-11-16,Phillips 66,-3459.06
2012-11-16,Kennametal,-3934.11
2012-11-19,Rock-Tenn Company,-3544.1
2012-11-19,Energizer Holdings,3415.37
2012-11-19,QuikTrip Corporation,1739.25
2012-11-20,Bed Bath & Beyond,1918.05
2012-11-20,Miller Brewing Company,2151.55
2012-11-20,Aerojet Rocketdyne,3309.73
2012-11-20,Hilton Worldwide,-749.5
2012-11-20,THQ,-6596.63
2012-11-20,Pelican Products,-7587.35
2012-11-21,Kimberly-Clark,-815.42
2012-11-21,656547,-1761.88
2012-11-21,Gore-Tex,394.48
2012-11-21,32325,-2541.33
2012-11-21,Cabot Corporation,-225.47
2012-11-21,Owens Corning,-1420.1
2012-11-21,Hillerich & Bradsby Company,-3318.19
2012-11-21,Biogen Idec,-5538.79
2012-11-21,Audiovox,-2931.82
2012-11-22,O'Reilly Auto Parts,-2835.39
2012-11-22,Federal Signal Corporation,-156.18
2012-11-22,Cumberland Farms,6121.84
2012-11-22,Bio-Rad Laboratories,17.65
2012-11-22,KPMG,-2274.5
2012-11-22,Sbarro,-0.38
2012-11-23,Brooks Brothers,-930.7
2012-11-23,Rite Aid,2290.77
2012-11-23,Qwest,-2658.63
2012-11-23,Jacobs Engineering Group,-5123.36
2012-11-24,Popeyes Louisiana Kitchen,-2960.57
2012-11-24,ONEOK,1149.51
2012-11-24,Schneider National  Inc.,3821.28
2012-11-24,32325,-2392.41
2012-11-24,Lowe's,6530.81
2012-11-25,BMC Software,-1332.0
2012-11-25,Hot Topic,-789.08
2012-11-25,Ralcorp,-110.64
2012-11-25,Strayer-Voigt  Inc.,388.13
2012-11-25,65874,-2842.19
2012-11-25,Farmers Insurance Group,-5186.35
2012-11-26,Sun Products,-6220.3
2012-11-26,O'Reilly Media,119.9
2012-11-26,National Airlines,-151.48
2012-11-26,Go Daddy,-1453.58
2012-11-26,Borders Group,-66.77
2012-11-26,GEICO,-1346.49
2012-11-27,LabCorp,-1962.7
2012-11-27,GameStop,1242.21
