2009-05-01,Las Vegas Sands Corp.,99.96
2009-05-01,General Cable,-7604.85
2009-05-02,Brown Shoe Company,4105.35
2009-05-02,First Hawaiian Bank,-3176.41
2009-05-02,Meritor,-2051.46
2009-05-02,Autodesk,-20.41
2009-05-02,32325,-2138.73
2009-05-03,Fred Meyer,1797.52
2009-05-03,Burger King,-2736.67
2009-05-03,Advent International,-1434.11
2009-05-03,Anchor Bay Entertainment,-555.55
2009-05-03,32325,-2131.14
2009-05-03,Growmark,-1194.03
2009-05-04,A. O. Smith Corporation,-1825.09
2009-05-04,32325,-1236.38
2009-05-04,Penske Corporation,-1280.59
2009-05-05,Campbell Soup Company,-1192.63
2009-05-06,Steelcase  Inc.,756.89
2009-05-06,Intersil Corporation,-1213.48
2009-05-06,Crown Equipment Corporation,-2692.79
2009-05-06,65874,-191.05
2009-05-06,Interpublic Group,-2410.22
2009-05-06,Opower,-1029.57
2009-05-06,Hasbro,2009.06
2009-05-06,Rockstar  Inc.,335.12
2009-05-07,Nucor,4235.24
2009-05-07,Clearwater Paper,-2254.51
2009-05-07,Ruby Tuesday,-1416.93
2009-05-07,65874,-5389.21
2009-05-07,The Scotts Miracle-Gro Company,-2091.54
2009-05-07,H. J. Heinz Company,2394.99
2009-05-07,Ameriprise Financial,1227.66
2009-05-07,KLA Tencor,1497.66
2009-05-08,McIlhenny Company,-6815.03
2009-05-08,Stew Leonard's,-4759.27
2009-05-08,Friedman Fleischer & Lowe,-1600.13
2009-05-08,AskMeNow,3303.66
2009-05-08,32325,-5316.0
2009-05-08,Quantrix,4122.1
2009-05-08,32325,-590.07
2009-05-08,Pacific Life Insurance Company,1025.36
2009-05-09,Piggybackr,-3996.55
2009-05-09,32325,-700.1
2009-05-09,Kingston Technology,-2130.66
2009-05-10,ITT Technical Institute,-663.54
2009-05-10,Prudential Financial,-7602.2
2009-05-10,SCANA Corporation,-4734.58
2009-05-10,PSSC Labs,-5415.78
2009-05-10,Biggby Coffee,-710.75
2009-05-11,Allergan,-2904.79
2009-05-12,ADTRAN,2872.36
2009-05-12,Gannett Company,5637.32
2009-05-12,Enterprise Holdings,-7235.26
2009-05-12,Peavey Electronics Corporation,-3962.1
2009-05-12,Heaven Hill Distilleries  Inc.,-103.41
2009-05-13,Freescale Semiconductor,2680.79
2009-05-13,Omnicare,1095.43
2009-05-13,Stew Leonard's,-3215.29
2009-05-13,Louisiana-Pacific,8302.52
2009-05-13,HNI Corporation,-125.3
2009-05-13,Aerojet Rocketdyne,-6085.96
2009-05-13,32325,-2251.71
2009-05-14,The Hershey Company,-98.11
2009-05-14,32325,-1499.43
2009-05-14,Berry Plastics,1126.89
2009-05-14,32325,-914.75
2009-05-14,OptiRTC,-2865.18
2009-05-14,Rite Aid,-8000.72
2009-05-14,Pacific Gas and Electric Company (PG&E),7660.65
2009-05-15,Alexion Pharmaceuticals,288.45
2009-05-15,65874,-98.17
2009-05-15,S3 Graphics,-1389.53
2009-05-15,Domtar,6751.58
2009-05-15,Carter's  Inc.,-1742.08
2009-05-15,Strayer-Voigt  Inc.,-3725.04
2009-05-15,Skechers,-2091.71
2009-05-15,32325,-236.82
2009-05-15,CamelBak Products,-4425.41
2009-05-16,BorgWarner,-7697.64
2009-05-16,Seaboard Corporation,-7019.38
2009-05-16,Terex Corporation,1337.28
2009-05-16,ADTRAN,1304.44
2009-05-17,Infor Global Solutions,200.5
2009-05-17,Kendall-Jackson,-6792.53
2009-05-17,Marsh & McLennan Companies,-1971.75
2009-05-17,PetSmart,75.98
2009-05-18,Diamond Foods,4361.1
2009-05-18,Spansion,679.02
2009-05-18,Emerson Radio,-1688.39
2009-05-18,OCZ Technology,5684.36
2009-05-18,Movado,-1039.48
2009-05-18,65874,-3426.98
2009-05-20,Regeneron Pharmaceuticals,-2237.99
2009-05-20,656547,-1962.7
2009-05-20,Hewlett-Packard,-4856.86
2009-05-20,Peterbilt,98.04
2009-05-20,Seagate Technology,929.85
2009-05-20,Jabil Circuit,1517.15
2009-05-20,65874,-3335.0
2009-05-21,Hobbico  Inc.,1592.23
2009-05-21,Lexmark,-1774.1
2009-05-21,ASARCO (American Smelting And Refining Company),-4081.03
2009-05-21,Marshall Pottery,-3434.21
2009-05-21,Royal Caribbean International,397.17
2009-05-21,Altria (formerly Philip Morris Companies),-3416.23
2009-05-21,Callaway Golf Company,579.26
2009-05-22,The Vanguard Group,474.44
2009-05-22,Life Technologies,-1841.56
2009-05-22,Loews Corporation,-426.58
2009-05-22,Chubb Corporation,-18.72
2009-05-22,The North Face,818.11
2009-05-22,Hospital Corporation of America,-354.79
2009-05-23,CarMax,-1697.48
2009-05-23,Convergys,1731.99
2009-05-24,Alexander & Baldwin,-3927.69
2009-05-26,Dippin' Dots,-753.61
2009-05-26,Salesforce.com  Inc.,-3080.86
2009-05-27,The Cheesecake Factory,-2945.98
2009-05-27,KFC,-2686.31
2009-05-27,Ansys,-383.01
2009-05-28,Generac Power Systems,7368.35
2009-05-28,32325,-7660.6
2009-05-29,Merck & Co.,2536.42
2009-05-30,Google,4595.77
2009-05-30,Kohler Company,4434.71
2009-05-30,AMR Corporation,-3957.47
2009-05-30,The Mosaic Company,-2567.44
2009-05-30,Prestige Brands,-8681.47
2009-05-30,Knight's Armament Company,-473.76
2009-05-30,Becton Dickinson,-5131.9
2009-05-31,Fenway Partners,-6542.57
