2010-10-01,Antec,4003.77
2010-10-01,Renco Group,426.45
2010-10-01,OptiRTC,-1923.67
2010-10-01,Ashley Furniture Industries,1731.54
2010-10-01,Cabela's,-1210.4
2010-10-02,Midway Games,-5453.45
2010-10-02,Crazy Eddie,4581.26
2010-10-02,Sizzler,-3252.96
2010-10-02,Spanx,2368.74
2010-10-02,Denny's,-4693.16
2010-10-02,Bio-Rad Laboratories,-3247.0
2010-10-02,Nalge Nunc International,3167.2
2010-10-04,Mead Johnson,-6022.13
2010-10-04,Anchor Bay Entertainment,-1246.07
2010-10-04,Blockbuster LLC,-1068.27
2010-10-04,Cablevision Systems,-1.74
2010-10-05,eBay,1508.01
2010-10-05,Guardian Industries,-5560.5
2010-10-05,Prestige Brands,-412.11
2010-10-05,Nautilus  Inc.,4721.78
2010-10-05,Tenet Healthcare,686.27
2010-10-06,Kohler Company,-8023.13
2010-10-06,Marriott Corporation,-39.65
2010-10-06,Fortune Brands Home & Security  Inc.,-5971.18
2010-10-06,Commercial Metals Company,-5943.93
2010-10-07,Midway Games,-1134.18
2010-10-07,Alexander & Baldwin,-199.3
2010-10-08,Infinity Ward,150.38
2010-10-09,Pulte Homes,4519.73
2010-10-09,GE Consumer & Industrial,6006.97
2010-10-09,Estwing Manufacturing Company,3870.58
2010-10-09,Borders Group,119.18
2010-10-09,Oceaneering International,-1457.85
2010-10-09,Hillerich & Bradsby Company,8113.61
2010-10-09,CHS Inc.,-2280.31
2010-10-10,CamelBak Products,-1906.92
2010-10-10,Perdue Farms,-946.08
2010-10-11,Schlumberger,-7033.09
2010-10-11,ACN Inc.,-610.27
2010-10-11,IXYS Corporation,87.93
2010-10-11,Huntington Ingalls Industries,-5621.81
2010-10-11,H. J. Heinz Company,4331.3
2010-10-11,Goldman Sachs,48.32
2010-10-11,Babcock & Wilcox,-3504.39
2010-10-13,Interstate Van Lines,-7483.92
2010-10-13,Pulte Homes,-806.91
2010-10-14,Jamba Juice,-5137.25
2010-10-14,Robinson Helicopter Company,-612.19
2010-10-14,SweetWater Brewing Company,3441.54
2010-10-14,Erie Insurance Group,-6154.63
2010-10-15,Madison Dearborn Partners,1684.56
2010-10-15,Leviton Manufacturing Company,5433.97
2010-10-15,Silicon Graphics International,-4143.29
2010-10-15,BJ Services Company,-111.12
2010-10-15,ABS Capital Partners,-2407.4
2010-10-16,Computer Sciences Corporation,-750.17
2010-10-16,Emerson Electric Company,378.97
2010-10-16,Shea Homes,688.28
2010-10-16,Pinnacle Systems,790.3
2010-10-16,656547,-696.06
2010-10-16,Talbots,88.47
2010-10-16,RE/MAX International,4548.0
2010-10-17,Calista Corporation,94.85
2010-10-18,ABM Industries,-834.05
2010-10-18,656547,-794.98
2010-10-19,Papa Murphy's,16.78
2010-10-19,Owens-Illinois,-3636.72
2010-10-19,a21  Inc.,-4560.09
2010-10-19,ACCO Brands,-1947.16
2010-10-21,Ameriprise Financial,-4106.25
2010-10-21,FedEx,2691.9
2010-10-21,656547,-2425.33
2010-10-21,Cerner,3265.48
2010-10-21,Rockport Company,-771.7
2010-10-21,Phillips-Van Heusen (PVH),-696.56
2010-10-21,Tempur-Pedic,4902.64
2010-10-21,AND1,-498.73
2010-10-21,32325,-1902.92
2010-10-22,Applebee's,-2899.52
2010-10-22,3M,-2417.38
2010-10-22,CME Group,2578.16
2010-10-22,Estwing Manufacturing Company,5203.29
2010-10-22,Synopsys,-2282.68
2010-10-22,Nike  Inc.,268.09
2010-10-22,Hornbeck Offshore Services,5503.72
2010-10-22,65874,-923.59
2010-10-23,DRS Technologies,-1567.58
2010-10-23,Albertsons LLC,-426.03
2010-10-23,65874,-2442.13
2010-10-23,Columbia Sussex,2404.7
2010-10-23,American Broadcasting Company,1829.81
2010-10-23,Dunkin' Donuts,4677.45
2010-10-24,ITT Corporation,3150.49
2010-10-24,CF Industries,-642.17
2010-10-24,AGL Resources,-2161.74
2010-10-24,Kaiser Aluminum,-2274.81
2010-10-27,Tellabs,-6333.07
2010-10-27,656547,-4739.18
2010-10-27,Booz Allen Hamilton,-6774.74
2010-10-27,Shop 'n Save,-8882.8
2010-10-27,656547,-343.63
2010-10-27,House of Deréon,-1498.74
2010-10-27,Dollar Tree,-1027.36
2010-10-27,Sara Lee Corporation,-3505.47
2010-10-28,Interactive Brokers,-5879.55
2010-10-28,Quanta Services,-5545.07
2010-10-29,Monotype Imaging Holdings,-237.67
2010-10-29,OpenTable,2852.98
2010-10-29,Goodyear Tire and Rubber Company,1804.01
2010-10-29,Erickson Air-Crane,2549.86
2010-10-29,AbbVie,-8523.91
2010-10-30,ITT Technical Institute,-7952.04
2010-10-30,Amtrak (National Railroad Passenger Corporation),758.63
2010-10-30,Schwan Food Company,-2583.79
2010-10-30,Crane Carrier Company,29.45
2010-10-30,656547,-543.42
2010-10-31,Silver Lake Partners,-2225.21
2010-10-31,Dana Corporation,2839.81
2010-10-31,AnaSpec,1606.71
2010-10-31,Hard Rock Cafe,-164.67
2010-10-31,Molex  Inc.,-407.63
