2009-05-01,A. Schulman,5613.95
2009-05-01,Ballistic Recovery Systems,-671.55
2009-05-01,Gemini Sound Products,-171.64
2009-05-01,Ralcorp,6976.05
2009-05-02,Automatic Data Processing,941.64
2009-05-02,656547,-4667.55
2009-05-02,Sheetz  Inc.,1007.34
2009-05-02,Bunn-O-Matic Corporation,-8275.16
2009-05-03,Reynolds American,-1301.86
2009-05-03,Marathon Oil,-3976.4
2009-05-04,Popeyes Louisiana Kitchen,4845.53
2009-05-04,Opower,-8001.65
2009-05-05,Carlyle Group,4.45
2009-05-05,Best Buy,-883.37
2009-05-05,Ancestry.com  Inc.,-1984.33
2009-05-05,Cedar Fair Entertainment Company,-5568.95
2009-05-05,Specialized Bicycle Components  Inc.,-6080.23
2009-05-05,Hy-Vee,5896.81
2009-05-07,Quiznos,-523.03
2009-05-07,Allergan,-5989.28
2009-05-08,Synovus Financial Corporation,-4248.57
2009-05-09,Simon Property Group,2488.28
2009-05-09,ADT Corp,-4194.74
2009-05-10,Plains All American Pipeline,-2199.8
2009-05-10,Nike  Inc.,-1330.07
2009-05-10,CIT Group,-4707.59
2009-05-11,J. Crew Group,-1407.6
2009-05-11,Elizabeth Arden,-926.74
2009-05-11,Metro-Goldwyn-Mayer (MGM),-62.29
2009-05-11,H. T. Hackney Company,19.97
2009-05-11,Invacare Corporation,-909.41
2009-05-11,Benchmark Electronics,-1625.39
2009-05-11,Ebonite International,8729.14
2009-05-12,Silicon Graphics International,625.0
2009-05-12,656547,-2086.72
2009-05-12,Protective Life Corporation,-857.73
2009-05-12,656547,-8819.64
2009-05-13,Penn National Insurance,-920.03
2009-05-13,Hollister Clothing,-1278.18
2009-05-13,NYSE Euronext,-776.16
2009-05-15,Sealed Air Corporation,3605.91
2009-05-16,Allied Insurance,-1854.74
2009-05-17,Olympic Steel,467.63
2009-05-17,REI (Recreational Equipment Inc.),-2327.5
2009-05-17,ITT Technical Institute,-518.49
2009-05-17,Christian Moerlein Brewing Company,-1724.07
2009-05-17,AskMeNow,-32.54
2009-05-18,Cott Corporation,-2835.45
2009-05-18,ONEOK,-2224.02
2009-05-19,Louisiana-Pacific,1839.12
2009-05-20,Kerr-McGee,8634.28
2009-05-20,Intuit,-405.49
2009-05-20,Swayne  Robinson and Company,-1189.89
2009-05-20,Spanx,-2335.36
2009-05-21,Olin Corporation,-1198.71
2009-05-21,General Dynamics,1415.23
2009-05-21,Hain Celestial Group,-410.33
2009-05-21,Hospital Corporation of America,-81.14
2009-05-21,MasterCraft,-3806.81
2009-05-21,55554,-113.65
2009-05-21,Pioneer Railcorp,-6.69
2009-05-21,656547,-4879.83
2009-05-22,Seagate Technology,-4659.74
2009-05-22,Jarden,904.01
2009-05-22,Rosetta Stone Inc.,-3542.37
2009-05-23,Ingram Industries,-1683.19
2009-05-23,Beckman Coulter,437.66
2009-05-23,Annabelle Candy Company,-155.09
2009-05-24,Mead Johnson,-2215.21
2009-05-24,Sonic Restaurants  Inc.,-2192.37
2009-05-24,Numark Industries,1662.91
2009-05-24,Calpine,-137.51
2009-05-24,McCormick & Company,686.97
2009-05-24,The North Face,-8580.12
2009-05-25,Abbott Laboratories,-6307.44
2009-05-26,Sherwin-Williams,-51.78
2009-05-26,American Licorice Company,7856.67
2009-05-26,Crown Equipment Corporation,4216.79
2009-05-26,32325,-7860.53
2009-05-26,Comerica,-4747.21
2009-05-26,New Balance,4864.82
2009-05-27,Atmos Energy,-1846.26
2009-05-27,PMC-Sierra,3957.38
2009-05-27,Berkshire Hathaway,7400.27
2009-05-27,AT Conference  Inc.,-6927.17
2009-05-27,Dover Corporation,-2642.15
2009-05-27,3M,-96.8
2009-05-27,Mesa Airlines,1647.9
2009-05-28,Rodale  Inc.,-1106.81
2009-05-28,Spectrum Brands,2754.51
2009-05-28,Schlumberger,6049.16
2009-05-28,Huntsman Corporation,-4574.53
2009-05-28,The Hanover Insurance Group,-1661.64
2009-05-29,Brown and Haley,-5288.7
2009-05-30,Agriprocessors,3685.13
2009-05-30,Georgia-Pacific,-118.12
2009-05-30,55554,-3234.93
2009-05-30,HanesBrands,-2301.72
2009-05-30,Iron Mountain Incorporated,-814.3
2009-05-30,656547,-5589.91
2009-05-31,Carrier Corporation,528.96
2009-05-31,ACN Inc.,148.51
2009-05-31,32325,-3566.97
