2009-07-01,Calista Corporation,1441.57
2009-07-01,Kampgrounds of America (KOA),1151.39
2009-07-01,Imation,-549.65
2009-07-03,Staples Inc.,3694.09
2009-07-03,Oberto Sausage Company,-4813.35
2009-07-03,Belkin,-6890.49
2009-07-04,Raymond James Financial,-1564.15
2009-07-04,Anchor Brewing Company,1649.04
2009-07-04,Sony Pictures Entertainment,2512.59
2009-07-04,McAfee,-2074.15
2009-07-05,CoolTouch Monitors,-4314.07
2009-07-06,The Greenbrier Companies,1960.75
2009-07-06,DineEquity,-1691.21
2009-07-06,KBR,-4976.78
2009-07-06,Seattle's Best Coffee,-3686.35
2009-07-06,Nuance Communications,2315.71
2009-07-06,656547,-8196.97
2009-07-06,Go Daddy,472.59
2009-07-07,Energizer Holdings,-323.32
2009-07-07,Kingston Technology,-757.85
2009-07-07,Necco,-1795.42
2009-07-07,Ampex Corporation,-4639.19
2009-07-08,Biomet,1838.68
2009-07-08,55554,-971.45
2009-07-08,Sbarro,-3561.02
2009-07-08,Boston Acoustics,4762.87
2009-07-09,Klipsch Audio Technologies,-786.98
2009-07-09,55554,-2455.8
2009-07-09,General Cable,3250.97
2009-07-09,Plains All American Pipeline,-3583.29
2009-07-09,Becton Dickinson,-685.9
2009-07-09,HNI Corporation,980.16
2009-07-09,BlackRock,347.48
2009-07-10,E & J Gallo Winery,-1660.63
2009-07-10,McCormick & Company,918.08
2009-07-10,Payless ShoeSource,-6378.16
2009-07-11,Carnival Cruise Lines,3369.58
2009-07-12,O'Reilly Media,924.04
2009-07-12,Prudential Financial,447.72
2009-07-13,BearingPoint,-4573.2
2009-07-13,Netcordia,-461.8
2009-07-13,Discover Financial,-362.16
2009-07-13,CA Technologies,-1296.12
2009-07-13,DineEquity,-346.35
2009-07-13,Aon plc,-679.53
2009-07-13,Metro-Goldwyn-Mayer (MGM),1811.47
2009-07-14,iRobot,-160.44
2009-07-14,Acuity Insurance,-1881.06
2009-07-14,Chugach Alaska Corporation,-505.65
2009-07-14,Fry's Electronics,-4505.73
2009-07-14,Perry Ellis International,3400.32
2009-07-14,Daktronics,-4084.1
2009-07-15,Genuine Parts Company,-6487.79
2009-07-15,Dayton Superior,-392.62
2009-07-15,Akamai Technologies,4819.85
2009-07-15,Pep Boys,5438.9
2009-07-15,Gap,-753.35
2009-07-16,4Licensing Corporation,-1694.58
2009-07-16,Momentive,-1720.01
2009-07-17,Gentiva Health Services,2608.02
2009-07-17,55554,-809.52
2009-07-17,Novellus Systems,-1660.57
2009-07-17,Starbucks,1115.03
2009-07-18,REI (Recreational Equipment Inc.),-1628.18
2009-07-18,Alaska Air Group,-1568.67
2009-07-18,IntercontinentalExchange (ICE),-3713.05
2009-07-18,Gartner,252.32
2009-07-18,Bed Bath & Beyond,-1841.6
2009-07-18,Gardner Denver,-655.28
2009-07-19,Hallmark Cards,-22.71
2009-07-20,EBSCO Industries,-3752.65
2009-07-20,Clear Channel Communications,236.13
2009-07-20,Sun Products,5386.44
2009-07-21,Charter Arms,69.17
2009-07-21,Pulte Homes,-1450.4
2009-07-21,Fry's Electronics,1807.11
2009-07-22,Atmos Energy,-555.37
2009-07-22,Royal Caribbean International,2120.94
2009-07-22,IXYS Corporation,-4763.9
2009-07-22,Brown Shoe Company,1320.92
2009-07-22,Texas Instruments,-867.59
2009-07-22,32325,-333.55
2009-07-23,Sauer-Danfoss,684.91
2009-07-24,BNSF Railway,-3855.24
2009-07-24,PSSC Labs,-4335.24
2009-07-25,Klipsch Audio Technologies,-2893.73
2009-07-25,Nautilus  Inc.,-2541.68
2009-07-25,Michaels Stores  Inc.,1878.53
2009-07-25,Bain & Company,-2007.26
2009-07-25,Bristol-Myers Squibb,60.49
2009-07-25,Gentiva Health Services,4767.75
2009-07-26,Allen Organ Company,3066.98
2009-07-26,55554,-4908.54
2009-07-26,Beer Nuts  Inc.,-6439.42
2009-07-26,Pacific Life Insurance Company,-2079.14
2009-07-26,Cordell & Cordell,-669.68
2009-07-26,55554,-32.05
2009-07-26,Rodale  Inc.,-439.99
2009-07-26,32325,-5103.27
2009-07-26,Koch Industries,-143.1
2009-07-26,Lucasfilm,331.66
2009-07-27,CKE Restaurants,-885.57
2009-07-27,Alton Steel,6061.05
2009-07-27,656547,-2110.3
2009-07-27,Estée Lauder Companies,4238.7
2009-07-27,Tanadgusix Corporation,-6090.52
2009-07-27,Flowers Foods,627.73
2009-07-27,Host Hotels & Resorts  Inc.,-370.92
2009-07-29,American Family Insurance,-3040.04
2009-07-29,FedEx,-8168.46
2009-07-29,ADC Telecommunications,1084.73
2009-07-30,Scripps Networks Interactive,-1232.87
2009-07-30,DST Systems,-694.28
2009-07-30,Silver Lake Partners,-1115.43
2009-07-30,KBR,-379.06
2009-07-31,Pep Boys,-3544.47
2009-07-31,GTECH,-5687.21
2009-07-31,Joseph A. Bank Clothiers,7292.92
2009-07-31,Piggybackr,2384.14
2009-07-31,Johnsonville Foods,-4657.25
