2008-01-01,Stephens Inc.,590.32
2008-01-01,PepsiCo,1034.9
2008-01-01,American Financial Group,-1143.86
2008-01-01,Interplay Entertainment,-723.21
2008-01-01,Ilitch Holdings,-2570.16
2008-01-01,Russell Stover Candies,-1810.35
2008-01-01,Hallmark Cards,-8536.85
2008-01-02,Ceridian,-1957.62
2008-01-02,S3 Graphics,-434.62
2008-01-03,PC Power and Cooling,-2788.78
2008-01-03,65874,-2324.87
2008-01-03,Newell Rubbermaid,-600.75
2008-01-03,Principal Financial Group,-3432.11
2008-01-03,Esselte,-724.78
2008-01-03,EchoStar,661.91
2008-01-03,Sinclair Oil Corporation,533.36
2008-01-03,Ace Hardware,-837.99
2008-01-04,SCANA Corporation,1615.94
2008-01-04,Meredith Corporation,-6752.09
2008-01-04,Tastee-Freez,-5371.44
2008-01-04,Becton Dickinson,-92.97
2008-01-04,General Mills,-21.37
2008-01-04,Becton Dickinson,4033.27
2008-01-05,Browning Arms Company,-3763.94
2008-01-05,Allegheny Technologies,1682.43
2008-01-05,Service Corporation International (SCI),-826.32
2008-01-05,Opower,5320.18
2008-01-05,Audiovox,2802.11
2008-01-06,McDonald's,-7750.44
2008-01-06,CIT Group,303.22
2008-01-06,Spectrum Brands,-1701.19
2008-01-06,Sun-Maid Growers of California,141.29
2008-01-07,Southern Air,274.19
2008-01-07,The Mosaic Company,-3560.61
2008-01-08,Cal-Maine,-169.13
2008-01-08,Electronic Data Systems,-1033.67
2008-01-08,PerkinElmer,-2243.3
2008-01-09,Amazon.com,-1661.1
2008-01-09,American Sugar Refining  Inc.,-1078.53
2008-01-09,Blyth  Inc.,-2869.25
2008-01-09,Soyo Group,-767.54
2008-01-09,Altria (formerly Philip Morris Companies),-922.75
2008-01-09,656547,-1240.66
2008-01-09,Moody's,-8393.29
2008-01-10,Ground Round,-288.07
2008-01-10,PetSmart,-1760.22
2008-01-10,Marathon Petroleum,-1444.32
2008-01-10,Ecolab,5719.48
2008-01-10,Janus Capital Group,-8619.11
2008-01-10,Jamba Juice,-2809.09
2008-01-11,Nabisco,-99.73
2008-01-11,Lee Enterprises,-1062.56
2008-01-11,Northrop Grumman,4433.55
2008-01-11,California Pizza Kitchen,571.52
2008-01-12,Dean Foods,-2678.02
2008-01-12,American Greetings,737.93
2008-01-12,Edward Jones,1161.76
2008-01-13,Polaris Industries,2575.31
2008-01-13,Ingram Industries,386.21
2008-01-13,Kohl's,4149.74
2008-01-13,32325,-6879.26
2008-01-13,Aon plc,-4399.19
2008-01-13,Sony Pictures Entertainment,1276.6
2008-01-13,32325,-142.53
2008-01-14,AutoNation,221.25
2008-01-14,MasterCard,-1823.35
2008-01-14,Electronics for Imaging  Inc.,-4693.84
2008-01-14,Rodale  Inc.,-5215.75
2008-01-16,E*Trade Financial Corporation,-2274.44
2008-01-16,Scottrade,-5401.38
2008-01-16,656547,-1551.03
2008-01-16,Bose Corporation,1078.6
2008-01-16,Life Technologies,-1712.24
2008-01-16,AMSOIL  Inc.,912.02
2008-01-17,Activision Blizzard,-1185.19
2008-01-17,65874,-5086.03
2008-01-17,Amphenol,-47.22
2008-01-18,Cole Haan,-5097.43
2008-01-18,L.L.Bean,79.33
2008-01-18,32325,-329.34
2008-01-18,TIAA-CREF,-316.59
2008-01-18,Lee Enterprises,660.19
2008-01-18,Avis Budget Group,-49.37
2008-01-18,Duke Energy,6666.35
2008-01-18,The Hershey Company,807.13
2008-01-19,Joseph A. Bank Clothiers,2025.79
2008-01-19,656547,-8060.02
2008-01-20,Oreck Corporation,6389.5
2008-01-20,Shop 'n Save,983.39
2008-01-20,John Wiley & Sons,-5.08
2008-01-20,Thor Industries,-2792.1
2008-01-20,Seattle's Best Coffee,1083.8
2008-01-20,Dippin' Dots,1235.59
2008-01-20,Sinclair Oil Corporation,7125.35
2008-01-21,Home Shopping Network,-516.6
2008-01-21,Ecolab,1478.59
2008-01-21,65874,-808.4
2008-01-21,Duke Energy,3834.88
2008-01-21,Novellus Systems,-590.58
2008-01-21,Specialized Bicycle Components  Inc.,776.42
2008-01-21,Medimix International,-6558.97
2008-01-21,656547,-8474.78
2008-01-21,Beckman Coulter,-1328.23
2008-01-22,Bucyrus International,913.98
2008-01-22,Sinclair Oil Corporation,-6975.0
2008-01-22,Biogen Idec,575.3
2008-01-23,Huntsman Corporation,4070.94
2008-01-23,Bowlmor AMF,201.78
2008-01-23,Caterpillar Inc.,-4538.47
2008-01-23,Dura Automotive Systems,-3473.56
2008-01-23,Snap-On,-6479.7
2008-01-23,32325,-6127.07
2008-01-23,Boston Acoustics,-3114.45
2008-01-23,Entergy,-1838.66
2008-01-24,Bain & Company,117.91
2008-01-24,Diamond Foods,-3918.81
2008-01-24,NetZero,-1439.82
