2008-08-01,Ingram Micro,869.5
2008-08-01,Chugach Alaska Corporation,367.72
2008-08-01,55554,-3866.08
2008-08-01,Microchip Technology,-60.76
2008-08-01,Paramount Pictures,125.54
2008-08-01,Molycorp,-1091.21
2008-08-01,Merck & Co.,-5673.41
2008-08-02,Canvas,6014.34
2008-08-02,Aéropostale,402.99
2008-08-02,Russell Investments,-8591.79
2008-08-02,Qualcomm,3413.04
2008-08-02,Hard Rock Cafe,2231.06
2008-08-02,Ball Corporation,-2586.13
2008-08-02,Ceridian,-435.89
2008-08-02,55554,-86.54
2008-08-03,Expedia,-87.37
2008-08-03,Au Bon Pain,-570.78
2008-08-03,Allegheny Technologies,753.46
2008-08-04,Diebold,-6547.1
2008-08-04,Arkeia Software,-33.98
2008-08-06,Carlson Companies,3681.27
2008-08-07,Hasbro,3987.99
2008-08-07,3M,-678.53
2008-08-07,General Dynamics Electric Boat,1139.86
2008-08-07,Deere & Company,-931.43
2008-08-08,Family Dollar Stores,7870.53
2008-08-08,Momentive,9288.59
2008-08-08,Crane Carrier Company,1891.52
2008-08-08,55554,-1039.65
2008-08-08,Gibson Guitar Corporation,375.31
2008-08-09,Nike  Inc.,-5212.57
2008-08-09,PerkinElmer,-88.8
2008-08-09,Acuity Brands,-5153.74
2008-08-10,Columbia Sportswear,5198.87
2008-08-10,Gordon Food Service,-3119.38
2008-08-11,Monster Beverage Corporation,-597.37
2008-08-11,CF Industries,-1088.18
2008-08-11,Omaha Steaks,1519.22
2008-08-11,F5 Networks,-464.62
2008-08-11,Primerica,854.84
2008-08-11,Nvidia,1486.19
2008-08-12,Kel-Tec CNC Industries,157.54
2008-08-12,Choice Hotels International,-297.86
2008-08-12,Aloha Air Cargo,3742.9
2008-08-12,Pacer International,2667.72
2008-08-12,656547,-1377.37
2008-08-12,BI-LO,-3884.76
2008-08-12,Mattel,-3489.93
2008-08-12,Dick's Sporting Goods,-439.8
2008-08-13,ADC Telecommunications,-286.4
2008-08-13,Hi-Point Firearms,-834.97
2008-08-14,Autodesk,644.32
2008-08-14,Savage Arms Company,4038.87
2008-08-15,The Scotts Miracle-Gro Company,2529.38
2008-08-15,RadioShack,-3252.28
2008-08-16,Spirit Airlines,-4931.92
2008-08-16,Ingredion Incorporated,-940.54
2008-08-16,Bain & Company,-66.9
2008-08-17,Hardee's,-4090.23
2008-08-17,Pilgrim's Pride,-60.37
2008-08-17,Janus Capital Group,-5357.68
2008-08-17,American Axle,-3979.5
2008-08-17,King Kullen Grocery Company,-18.28
2008-08-18,Crown Holdings,1256.92
2008-08-18,Dole Food Company,2814.78
2008-08-18,RadioShack,-7.4
2008-08-18,Forrester Research,-2822.37
2008-08-18,Stuckey's,6138.14
2008-08-18,Express Scripts,9498.01
2008-08-19,A. Schulman,-1858.28
2008-08-19,AC Lens,-8105.93
2008-08-19,Respironics,4368.48
2008-08-19,Panda Energy International,-145.33
2008-08-19,656547,-3091.65
2008-08-19,Consol Energy,-3851.87
2008-08-19,Archer Daniels Midland,-2413.06
2008-08-20,Microchip Technology,-3728.99
2008-08-20,PetMeds,750.35
2008-08-20,Allergan,-2111.91
2008-08-21,O.F. Mossberg & Sons,415.8
2008-08-21,Russell Stover Candies,4768.97
2008-08-21,Computer Sciences Corporation,1890.92
2008-08-21,Benchmark Electronics,2517.73
2008-08-21,Specialized Bicycle Components  Inc.,-194.27
2008-08-22,Schnitzer Steel Industries,-3581.81
2008-08-22,Advent International,-2318.34
2008-08-22,Associated Wholesale Grocers,-1892.51
2008-08-22,Peet's Coffee,450.17
2008-08-23,Pioneer Railcorp,1069.36
2008-08-23,Interstate Van Lines,-3596.44
2008-08-23,Tastee-Freez,-2379.87
2008-08-25,Magellan Navigation,-1042.27
2008-08-26,ConAgra Foods,-174.86
2008-08-26,Casco Bay Lines,-8471.11
2008-08-26,Emerson Electric Company,-2418.88
2008-08-26,656547,-1206.67
2008-08-28,K-Swiss,1303.41
2008-08-28,656547,-7150.11
2008-08-29,Freeport-McMoRan,345.35
2008-08-29,Avon Products,-1250.63
2008-08-29,Imation,-1224.78
2008-08-29,PricewaterhouseCoopers,308.07
2008-08-29,Forrester Research,-6671.01
2008-08-30,Regal Entertainment Group,-372.28
2008-08-30,Gemini Sound Products,-871.0
2008-08-30,656547,-3.72
2008-08-30,Casco Bay Lines,-1593.53
2008-08-30,Lodge Manufacturing Company,-313.37
2008-08-31,Huntington Ingalls Industries,2714.58
2008-08-31,Staples Inc.,-1699.9
2008-08-31,Spansion,8342.47
2008-08-31,Ralph Lauren,-767.23
2008-08-31,Nordstrom,448.87
2008-08-31,Ingram Micro,-534.05
