2009-04-01,Advance Auto Parts,646.63
2009-04-01,Fiserv,959.96
2009-04-01,Gemini Sound Products,6376.34
2009-04-01,Cordell & Cordell,-112.09
2009-04-01,Global Insight,-304.32
2009-04-01,Cumberland Farms,2748.39
2009-04-02,Altec Lansing,-2052.08
2009-04-02,SuperValu,-1115.67
2009-04-02,Republic Services  Inc.,-3236.54
2009-04-02,32325,-208.26
2009-04-03,Carnival Cruise Lines,-5518.75
2009-04-03,Constellation Brands,-341.47
2009-04-03,32325,-5801.41
2009-04-03,KLA Tencor,2239.27
2009-04-04,Quincy Newspapers,-1452.56
2009-04-05,Alienware,-5649.08
2009-04-05,32325,-43.7
2009-04-06,Jacobs Engineering Group,38.51
2009-04-06,Time Warner,-504.81
2009-04-06,Kellogg Company,-565.87
2009-04-06,A. Schulman,1113.98
2009-04-07,RR Donnelley,-825.29
2009-04-07,656547,-6671.44
2009-04-07,Tempur-Pedic,308.25
2009-04-07,Stericycle,40.5
2009-04-07,Moody's,278.48
2009-04-07,Oshkosh Corporation,-2340.32
2009-04-07,Qualcomm,-1958.33
2009-04-07,PetSmart,2243.08
2009-04-08,Fred Meyer,859.47
2009-04-08,32325,-443.01
2009-04-08,Dish Network,7874.58
2009-04-08,Allstate,-5040.62
2009-04-08,The Walt Disney Company,211.89
2009-04-09,Biggby Coffee,-84.88
2009-04-09,Allergan,-3202.52
2009-04-09,Dillard's,6396.18
2009-04-09,Church & Dwight,-3093.14
2009-04-10,GCI,-3926.09
2009-04-10,Dish Network,-5139.31
2009-04-10,Extron,-308.53
2009-04-11,Avon Products,-1930.18
2009-04-11,Ally Financial,-671.65
2009-04-11,Illinois Tool Works,17.15
2009-04-11,Brown Shoe Company,-5986.38
2009-04-11,Protective Life Corporation,-9.17
2009-04-12,Schnitzer Steel Industries,-911.85
2009-04-12,The Hanover Insurance Group,-2702.93
2009-04-13,Ceridian,756.44
2009-04-13,656547,-1934.42
2009-04-14,Dole Food Company,3263.13
2009-04-14,Ralph Lauren,-1878.96
2009-04-14,MetLife,-2.43
2009-04-14,Allstate,-3448.18
2009-04-14,Apache Software Foundation,-543.36
2009-04-14,Paxton Media Group,2270.69
2009-04-14,55554,-1674.4
2009-04-14,Advance Publications,23.64
2009-04-15,Kimber Manufacturing,19.21
2009-04-15,Carlson Companies,-129.02
2009-04-15,Cerner,-3424.65
2009-04-15,Chuck E. Cheese's,-392.06
2009-04-15,Leucadia National,-3560.27
2009-04-15,Silicon Graphics International,-2671.02
2009-04-15,State Farm Insurance,-1163.51
2009-04-16,Fender Musical Instruments Corporation,-149.6
2009-04-16,SweetWater Brewing Company,300.17
2009-04-20,Genworth Financial,3327.74
2009-04-20,Lam Research,5326.32
2009-04-20,Soyo Group,3074.98
2009-04-20,The McClatchy Company,-4360.88
2009-04-21,Peet's Coffee,-363.4
2009-04-22,Specialized Bicycle Components  Inc.,-348.36
2009-04-23,AT Conference  Inc.,-3113.37
2009-04-23,KKR (Kohlberg Kravis Roberts),-3302.43
2009-04-23,Gannett Company,-6655.91
2009-04-23,656547,-1521.19
2009-04-23,Subway,-32.32
2009-04-23,656547,-1959.22
2009-04-23,Federal-Mogul Corporation,6218.39
2009-04-23,55554,-211.43
2009-04-23,Atmos Energy,-7454.37
2009-04-23,Franklin Templeton,-2179.78
2009-04-24,In-N-Out Burger,-3069.71
2009-04-24,C. H. Robinson Worldwide,182.23
2009-04-24,Boyd Gaming,-2948.08
2009-04-24,Little Caesars,-3873.84
2009-04-24,American Express,901.29
2009-04-26,Aerojet Rocketdyne,-3864.57
2009-04-26,Interplay Entertainment,1238.09
2009-04-26,PepsiCo,-351.78
2009-04-27,Ross Stores,-694.41
2009-04-27,Monsanto,-5167.28
2009-04-27,Big Boy Restaurants,1329.09
2009-04-28,Generac Power Systems,-3745.43
2009-04-28,656547,-6187.67
2009-04-28,PetSmart,-73.53
2009-04-28,Holley Performance Products,-450.53
2009-04-28,Advance Auto Parts,2933.72
2009-04-28,Green Mountain Coffee Roasters,1998.15
2009-04-29,ACCO Brands,-2245.72
2009-04-29,Enterprise Holdings,-2071.86
2009-04-29,Charles Schwab Corporation,617.01
2009-04-29,Chiquita Brands International,-421.21
2009-04-29,General Atomics,2222.93
2009-04-29,Coventry Health Care,-4074.92
2009-04-30,Altra Industrial Motion,-2770.85
2009-04-30,Spirit AeroSystems,-1184.73
2009-04-30,656547,-5687.01
2009-04-30,Leonard Green & Partners,-1427.25
