2011-05-03,Loews Corporation,-478.23
2011-05-05,Cessna Aircraft,-2076.96
2011-05-05,55554,-6511.72
2011-05-05,Exide Technologies,168.4
2011-05-05,STI International,-977.89
2011-05-05,Pulte Homes,-199.35
2011-05-05,Papa Murphy's,-3014.47
2011-05-05,Six Flags,-4743.28
2011-05-06,The North Face,3471.74
2011-05-06,Benihana,-4782.04
2011-05-06,Atmos Energy,6680.58
2011-05-06,Bain Capital,64.29
2011-05-06,Entergy,-1028.27
2011-05-07,Target Corporation,6447.15
2011-05-08,Schlumberger,-2677.57
2011-05-08,Apple Inc.,-1816.11
2011-05-08,Nike  Inc.,2506.25
2011-05-08,American Greetings,-116.21
2011-05-08,Chubb Corporation,1460.7
2011-05-09,Fox Entertainment Group,1527.23
2011-05-09,Choice Hotels International,-4165.83
2011-05-09,Mercury Marine,-2603.62
2011-05-09,Asbury Automotive Group,-2856.36
2011-05-09,Quanta Services,784.41
2011-05-09,32325,-1226.29
2011-05-09,Dow Chemical Company,-5325.04
2011-05-09,656547,-2416.07
2011-05-09,Pall Corporation,-67.56
2011-05-10,Kalitta Air,-8301.09
2011-05-11,The Clorox Company,-1182.14
2011-05-11,Entergy,387.01
2011-05-11,Long John Silver's,-199.57
2011-05-11,55554,-1171.15
2011-05-13,Burlington Coat Factory,-1829.68
2011-05-13,American Family Insurance,4645.89
2011-05-13,Amtrak (National Railroad Passenger Corporation),-8002.08
2011-05-13,Forum Communications,-7513.88
2011-05-13,Federal-Mogul Corporation,-1225.55
2011-05-13,RaceTrac Petroleum,-787.03
2011-05-13,Fosters Freeze,1095.6
2011-05-14,Boyer Brothers,5059.34
2011-05-14,H&R Block,-2367.13
2011-05-14,Terex Corporation,-258.75
2011-05-14,Thor Industries,-2923.78
2011-05-14,DirecTV,-173.68
2011-05-15,Omnicare,-2833.61
2011-05-15,Scholastic Corporation,-379.44
2011-05-15,Tellabs,-5798.99
2011-05-15,Franklin Templeton,-4376.55
2011-05-15,Dow Chemical Company,7493.32
2011-05-15,Open Interface North America,-1435.62
2011-05-16,McKee Foods Corporation,-880.5
2011-05-16,A&W Restaurants,157.81
2011-05-16,American Financial Group,-1162.29
2011-05-17,Liberty Global,-4509.35
2011-05-17,LSI Corporation,-2358.7
2011-05-17,Firestone Tire and Rubber Company,1428.28
2011-05-18,Rowan Companies,-3738.98
2011-05-18,Manpower  Inc.,878.28
2011-05-18,Fairchild Semiconductor,-2171.39
2011-05-18,Quest Software,-679.33
2011-05-18,Quincy Newspapers,-2774.22
2011-05-20,Southern Progress Corporation,-9139.94
2011-05-21,Ilitch Holdings,65.23
2011-05-21,NetApp,-1326.68
2011-05-21,Fannie Mae (Federal National Mortgage Association),-597.28
2011-05-21,DC Shoes,-747.28
2011-05-21,Akamai Technologies,-77.09
2011-05-21,Lennox International,-502.04
2011-05-21,Carlson Companies,-217.07
2011-05-24,Frasca International,-1832.74
2011-05-24,MTX Audio,-371.63
2011-05-24,Peet's Coffee,-3300.6
2011-05-24,CIGNA,-5148.77
2011-05-25,Harman International Industries,-21.69
2011-05-25,The Omni Group,4812.15
2011-05-25,Perrigo,-3131.91
2011-05-25,Gulfstream Aerospace,937.54
2011-05-25,Peabody Energy,2093.98
2011-05-25,FatPipe networks,-912.94
2011-05-25,Stuckey's,1308.97
2011-05-26,Peabody Energy,5514.68
2011-05-26,656547,-2356.35
2011-05-26,Digi-Key,-593.34
2011-05-26,Kahala Corporation,-1431.81
2011-05-26,Huntsman Corporation,-1936.35
2011-05-26,Gentiva Health Services,358.1
2011-05-26,Rockwell Automation,-2024.36
2011-05-27,The McClatchy Company,986.04
2011-05-28,Priceline.com,-1474.62
2011-05-28,E*Trade Financial Corporation,-4666.62
2011-05-28,Progressive Corporation,-244.33
2011-05-28,NBCUniversal,-1263.23
2011-05-28,Silver Lake Partners,31.69
2011-05-28,Momentive,-4028.62
2011-05-29,OpenTable,-3273.2
2011-05-29,Ion Media Networks,-114.68
2011-05-29,GenCorp,19.01
2011-05-29,FMC Technologies,-435.75
2011-05-29,Medtronic,-2116.37
2011-05-29,Cinemark Theatres,-1239.5
2011-05-30,Red Hat,-864.48
2011-05-31,General Mills,4607.08
2011-05-31,Norwegian Cruise Line,-401.82
2011-05-31,General Dynamics Electric Boat,2797.95
