2011-06-01,Shure,6948.08
2011-06-01,Kohler Company,-4561.34
2011-06-01,Brown Shoe Company,2870.34
2011-06-01,Open Interface North America,18.5
2011-06-01,Liberty Media,5959.52
2011-06-01,Acuity Insurance,-1674.5
2011-06-03,Intersil Corporation,-1935.18
2011-06-03,El Pollo Loco,3683.17
2011-06-03,Ilitch Holdings,-2083.67
2011-06-03,ConAgra Foods,-1167.29
2011-06-03,Lincoln Industries,-1123.16
2011-06-04,ExxonMobil,288.22
2011-06-04,Hobby Lobby,117.75
2011-06-05,Craft Brew Alliance,815.07
2011-06-05,Terex Corporation,318.99
2011-06-05,Hot Topic,-163.29
2011-06-05,Pratt & Whitney,-955.37
2011-06-05,The Hershey Company,-572.28
2011-06-06,Biggby Coffee,-1707.8
2011-06-06,Shop 'n Save,-5295.41
2011-06-06,Avis Budget Group,-997.7
2011-06-06,Schlumberger,1719.86
2011-06-06,Alton Steel,-2855.29
2011-06-07,Fender Musical Instruments Corporation,-28.84
2011-06-07,Ameren,-2793.87
2011-06-07,Madison Dearborn Partners,-104.09
2011-06-07,Crowley Maritime,-5915.5
2011-06-07,Aspen Skiing Company,-1528.41
2011-06-08,King Kullen Grocery Company,-2018.93
2011-06-08,Denny's,-6685.43
2011-06-08,Syntel,3940.19
2011-06-09,General Electric,-5218.33
2011-06-09,Realogy,-736.36
2011-06-09,Bank of America,-1096.15
2011-06-10,Cinemark Theatres,3853.05
2011-06-10,Browning Arms Company,128.16
2011-06-10,Target Corporation,32.27
2011-06-10,Carnival Corporation & plc,-1988.32
2011-06-10,55554,-5025.15
2011-06-10,Bechtel,-53.69
2011-06-11,Quest Software,-1791.12
2011-06-11,Peet's Coffee,-410.65
2011-06-12,GenCorp,-6522.95
2011-06-13,Oaktree Capital Management,-595.06
2011-06-13,Blyth  Inc.,1617.31
2011-06-13,Robert Half International,-6312.99
2011-06-14,Infinity Ward,4999.19
2011-06-14,Electronics for Imaging  Inc.,-650.2
2011-06-14,Acme Brick,-1806.41
2011-06-14,Federal-Mogul Corporation,1341.89
2011-06-14,656547,-4425.25
2011-06-14,Halliburton,-5417.74
2011-06-15,Kimball International,-874.9
2011-06-15,La-Z-Boy,264.18
2011-06-16,Miller Brewing Company,-1523.5
2011-06-16,Russell Investments,-477.22
2011-06-16,Pacific Gas and Electric Company (PG&E),-284.42
2011-06-16,Tektronix,-312.38
2011-06-17,Penn National Insurance,-1.11
2011-06-17,Columbia Sportswear,-88.95
2011-06-17,Crown Castle International,-3452.65
2011-06-17,55554,-242.95
2011-06-17,Hain Celestial Group,1617.54
2011-06-17,E*Trade Financial Corporation,-2659.84
2011-06-17,Ecolab,-1230.04
2011-06-18,Biggby Coffee,-3746.3
2011-06-18,JDS Uniphase,-1595.66
2011-06-19,Rovi Corporation,-159.02
2011-06-19,Moog Incorporated,-45.39
2011-06-19,Blockbuster LLC,-5064.05
2011-06-19,Nationwide Mutual Insurance Company,-2509.72
2011-06-20,Hardee's,-862.85
2011-06-20,Ilitch Holdings,-661.4
2011-06-20,Monsanto,-424.08
2011-06-20,DuPont (E.I. du Pont de Nemours),-5334.95
2011-06-21,Cameron International,-371.61
2011-06-21,Georgia-Pacific,-915.21
2011-06-21,Apache Corporation,4488.85
2011-06-21,Land O' Lakes,-300.84
2011-06-21,Marriott Corporation,4115.4
2011-06-21,Asbury Automotive Group,-415.96
2011-06-21,Mettler-Toledo,1284.86
2011-06-22,Dun & Bradstreet,-2157.61
2011-06-22,Johnsonville Foods,130.87
2011-06-22,BMC Software,7415.56
2011-06-22,Gillette,-1114.26
2011-06-22,B/E Aerospace,220.6
2011-06-23,BMC Software,2833.31
2011-06-23,656547,-2021.08
2011-06-23,Lodge Manufacturing Company,1375.8
2011-06-23,House of Deréon,2329.96
2011-06-23,Nuance Communications,-455.11
2011-06-23,Penske Corporation,-118.17
2011-06-23,Smart & Final,-2167.4
2011-06-23,DynCorp,1269.61
2011-06-24,FileMaker Inc.  formerly Claris Corp.,-7564.49
2011-06-24,CiCi's Pizza,2325.35
2011-06-24,Fox Entertainment Group,2120.85
2011-06-24,Gateway  Inc.,1802.12
2011-06-24,Silver Lake Partners,-794.5
2011-06-24,Alienware,313.29
2011-06-24,Merck & Co.,-6599.81
2011-06-25,Meritor,1659.8
2011-06-25,ConocoPhillips,-57.29
2011-06-25,Jockey International  Inc.,-7944.57
2011-06-25,DTE Energy,8478.42
2011-06-26,Synovus Financial Corporation,-370.38
2011-06-26,Mozilla Foundation,4971.74
2011-06-26,Frontier Communications,2319.75
2011-06-26,Steelcase  Inc.,-873.42
2011-06-27,Leonard Green & Partners,-18.06
2011-06-27,Alexander Arms,661.36
2011-06-27,Sunny Delight Beverages,-3895.13
2011-06-27,HanesBrands,-881.39
2011-06-27,Pall Corporation,-986.66
2011-06-27,32325,-1900.64
2011-06-29,Applied Biosystems,-3411.76
2011-06-29,Entergy,2395.72
2011-06-29,Plains All American Pipeline,-988.53
2011-06-29,AVST,5911.44
2011-06-29,Magpul Industries,-1313.18
2011-06-29,The Valspar Corporation,4793.52
2011-06-30,Boston Acoustics,-142.82
2011-06-30,AmerisourceBergen,-3188.25
2011-06-30,OCZ Technology,-129.42
2011-06-30,CME Group,-1575.81
2011-06-30,AES Corporation,-2682.64
