2011-03-01,Spanx,-5863.37
2011-03-01,MacAndrews & Forbes Holdings,126.45
2011-03-01,Carnival Corporation & plc,-948.01
2011-03-02,CNA Financial,-2100.13
2011-03-02,Andersen Corporation,-2735.77
2011-03-02,ExxonMobil,66.67
2011-03-02,Airgas,2191.03
2011-03-02,Dogfish Head Brewery,981.16
2011-03-04,CNO Financial Group,-44.81
2011-03-04,Ceridian,-639.92
2011-03-04,Arizona Beverage Company,-8691.36
2011-03-04,American Electric Power,-2231.1
2011-03-05,Gap,2033.14
2011-03-05,Novell,-5302.5
2011-03-05,Elizabeth Arden,-1070.53
2011-03-05,Facebook,-745.16
2011-03-06,Ryland Homes,198.56
2011-03-07,Cal-Maine,-1813.81
2011-03-07,Bechtel,-7929.57
2011-03-07,55554,-8718.81
2011-03-07,Sequoia Capital,-5888.13
2011-03-08,McAfee,-507.38
2011-03-08,55554,-2877.28
2011-03-08,Nucor,-3409.08
2011-03-08,32325,-4765.12
2011-03-08,Taunton Press,2735.45
2011-03-08,Krispy Kreme,2872.77
2011-03-08,Heaven Hill Distilleries  Inc.,659.89
2011-03-09,Kurzweil Educational Systems,1991.98
2011-03-09,Enterasys Networks,2303.84
2011-03-09,Symantec,2826.6
2011-03-09,King Kullen Grocery Company,8680.69
2011-03-09,Crane Carrier Company,-699.82
2011-03-09,Chubb Corporation,823.36
2011-03-09,656547,-2901.86
2011-03-09,Deere & Company,-239.83
2011-03-12,Necco,6052.64
2011-03-12,OCZ Technology,-540.28
2011-03-12,55554,-5985.14
2011-03-12,Aramark,-2027.22
2011-03-12,Netflix,-1927.52
2011-03-12,Ballistic Recovery Systems,-1809.42
2011-03-12,Air Wisconsin,-506.13
2011-03-13,Gateway  Inc.,-2247.49
2011-03-13,L-3 Communications,1495.32
2011-03-13,Boston Acoustics,-494.26
2011-03-13,Monro Muffler Brake  Inc.,-1363.19
2011-03-14,Medtronic,1694.6
2011-03-14,Consol Energy,-33.8
2011-03-14,Borders Group,-5948.22
2011-03-14,32325,-3706.75
2011-03-14,General Cable,3790.86
2011-03-14,Rockford Fosgate,-2425.23
2011-03-14,CIGNA,-489.79
2011-03-14,Cogent Communications,-266.39
2011-03-15,Sterling Ledet & Associates,-602.38
2011-03-15,Motorola,-2680.53
2011-03-15,Sun-Maid Growers of California,4292.65
2011-03-16,Taser International,-6417.56
2011-03-16,Kraft Foods,946.9
2011-03-16,Netcordia,293.81
2011-03-16,American Airlines,-37.54
2011-03-16,Progressive Corporation,-500.71
2011-03-17,MCI Inc.,-541.93
2011-03-18,FatPipe networks,-800.3
2011-03-18,32325,-656.22
2011-03-18,Jabil Circuit,-6067.85
2011-03-18,Bath Iron Works,213.12
2011-03-18,The Travelers Companies,-520.95
2011-03-18,The Omni Group,-2659.98
2011-03-19,Kaman Aerospace,-4339.05
2011-03-19,Amphenol,-121.92
2011-03-19,55554,-7138.04
2011-03-19,Freescale Semiconductor,2032.94
2011-03-19,Johnson & Johnson,2982.75
2011-03-20,Qwest,-3622.18
2011-03-20,Life Technologies,1590.11
2011-03-20,Land O' Lakes,-1576.17
2011-03-20,Kellogg Company,-629.13
2011-03-20,Berry Plastics,175.93
2011-03-21,Raycom Media,4812.52
2011-03-21,55554,-843.73
2011-03-21,Hot Topic,-1012.19
2011-03-22,Gannett Company,-587.22
2011-03-22,Pilgrim's Pride,-2701.99
2011-03-22,Park Seed Company,-3883.79
2011-03-22,Cabela's,-326.48
2011-03-22,Marie Callender's,2843.8
2011-03-24,Exelon,-1064.68
2011-03-24,The Jelly Belly Candy Company,2096.73
2011-03-24,Commercial Metals Company,-5379.23
2011-03-24,Procter & Gamble,3308.29
2011-03-24,Birdwell,-76.5
2011-03-25,Devon Energy,219.99
2011-03-25,Mohawk Industries,-2736.06
2011-03-26,Deere & Company,-2215.05
2011-03-26,Atlas Air,-1682.33
2011-03-26,Myspace,-958.74
2011-03-26,656547,-40.08
2011-03-26,Anixter,-4113.52
2011-03-26,L-3 Communications,-5268.04
2011-03-26,Target Corporation,-699.58
2011-03-28,Auto-Owners Insurance,122.36
2011-03-28,Hartzell Propeller,-3869.53
2011-03-30,Kerr-McGee,7619.45
2011-03-30,32325,-468.55
2011-03-30,Seaboard Corporation,-5714.77
2011-03-30,Regal Entertainment Group,-5.83
2011-03-30,CHS Inc.,-1420.55
2011-03-30,PC Power and Cooling,-2537.22
2011-03-30,55554,-207.97
2011-03-31,KPMG,8089.5
2011-03-31,Hasbro,-4736.54
2011-03-31,Acuity Insurance,3734.15
2011-03-31,C. R. Bard  Inc.,-5724.32
2011-03-31,656547,-1268.0
2011-03-31,Apache Corporation,1090.99
2011-03-31,Golden Corral,366.38
2011-03-31,BlackRock,-2017.99
