2009-08-01,Hilton Worldwide,-995.62
2009-08-02,Ground Round,2691.0
2009-08-02,Diebold,-4845.48
2009-08-02,Republic Services  Inc.,2309.29
2009-08-03,Principal Financial Group,-312.78
2009-08-03,Local Motion,-249.8
2009-08-03,Charles Schwab Corporation,-7680.36
2009-08-03,55554,-1162.93
2009-08-03,General Mills,-1009.71
2009-08-03,The Hartford Financial Services Group,-800.83
2009-08-03,32325,-2616.18
2009-08-03,McKinsey & Company,-5962.65
2009-08-03,Neiman Marcus Group,-3062.89
2009-08-05,Perry Ellis International,-1690.45
2009-08-05,Steelcase  Inc.,-1265.44
2009-08-05,Archer Daniels Midland,-339.16
2009-08-05,Group O,-953.54
2009-08-06,Office Depot,-2731.68
2009-08-06,Omnicare,-9316.54
2009-08-06,CiCi's Pizza,-1345.65
2009-08-06,656547,-6271.25
2009-08-07,Pilgrim's Pride,1411.12
2009-08-07,Entergy,-208.12
2009-08-08,ADC Telecommunications,-5082.1
2009-08-08,Fry's Electronics,-2154.92
2009-08-08,Motorola,-4736.04
2009-08-09,Regions Financial Corporation,23.17
2009-08-09,Bass Pro Shops,-746.23
2009-08-10,Bissell  Inc.,1207.24
2009-08-10,General Electric,0.75
2009-08-10,McAfee,4070.6
2009-08-10,Intercontinental Manufacturing Company,2294.88
2009-08-10,Advance Publications,3936.68
2009-08-10,Merck & Co.,4972.78
2009-08-10,Invesco,5543.64
2009-08-12,Tiffany & Company,-2392.72
2009-08-12,55554,-2681.43
2009-08-12,ITT Technical Institute,7205.31
2009-08-13,Atmos Energy,6218.25
2009-08-13,Quincy Newspapers,-6211.46
2009-08-13,Farmers Insurance Group,8.23
2009-08-13,Electronic Data Systems,-535.35
2009-08-13,Target Corporation,49.29
2009-08-15,Colt Defense,-1243.13
2009-08-15,Dick's Sporting Goods,1793.03
2009-08-15,NRG Energy,-8.74
2009-08-15,Hobby Lobby,628.98
2009-08-15,Quest Software,-2571.54
2009-08-16,Advance Publications,1002.36
2009-08-16,Netgear,2327.85
2009-08-16,KPMG,-461.74
2009-08-16,ITT Technical Institute,1413.37
2009-08-17,Gateway  Inc.,-2465.44
2009-08-18,Danaher,1076.0
2009-08-18,32325,-173.54
2009-08-18,Kennametal,4299.69
2009-08-18,Corsair Memory,-354.06
2009-08-18,Storage Technology Corporation,-284.13
2009-08-18,Copeland's,-3460.56
2009-08-18,Gulfstream Aerospace,-7639.91
2009-08-20,CamelBak Products,3283.56
2009-08-20,55554,-1797.5
2009-08-20,Avis Budget Group,4151.6
2009-08-21,Caterpillar Inc.,-4491.35
2009-08-21,Regeneron Pharmaceuticals,-6123.1
2009-08-21,Cbeyond,2441.04
2009-08-21,Baxter International,709.42
2009-08-21,55554,-940.62
2009-08-21,Rite Aid,-383.65
2009-08-22,Arkeia Software,-4756.93
2009-08-23,Atmos Energy,-452.26
2009-08-23,Olin Corporation,-5258.45
2009-08-23,BearingPoint,-1086.59
2009-08-24,Red Robin Gourmet Burgers,858.08
2009-08-24,The Wine Group,-527.45
2009-08-24,Russell Stover Candies,-6990.56
2009-08-24,Alton Steel,-270.16
2009-08-24,Activision Blizzard,4341.36
2009-08-24,DynCorp,6585.83
2009-08-24,Netcordia,-280.37
2009-08-25,Dell,-930.91
2009-08-25,Expeditors International,4504.59
2009-08-25,55554,-2935.05
2009-08-25,AGCO,3645.16
2009-08-25,656547,-1419.37
2009-08-25,MasterCard,-4413.29
2009-08-25,Dogfish Head Brewery,-3.91
2009-08-25,The Clorox Company,2770.58
2009-08-25,656547,-1041.01
2009-08-25,Brunswick Corporation,-284.22
2009-08-27,Perdue Farms,-1503.56
2009-08-28,Olympic Steel,1849.88
2009-08-28,Molycorp,-5723.19
2009-08-29,Tektronix,393.65
2009-08-29,L. W. Seecamp Company,-2928.97
2009-08-29,Textron,-2762.66
2009-08-29,Dart Container Corporation,3153.96
2009-08-29,Digi-Key,-4252.6
2009-08-29,Take-Two Interactive,-3106.22
2009-08-29,Belkin,-1925.52
2009-08-30,Gerber Scientific,-1292.55
2009-08-30,Liberty Tax Service,-2762.71
2009-08-30,Sun-Maid Growers of California,-157.45
2009-08-31,Belk,-4644.85
