2008-10-01,Calpine,-5734.72
2008-10-01,Exelon,4939.28
2008-10-01,Olan Mills,104.4
2008-10-01,Sun Products,-1722.05
2008-10-01,AT&T Mobility,3275.59
2008-10-01,Bronco Wine Company,1166.89
2008-10-01,American Apparel,4756.09
2008-10-01,656547,-2388.55
2008-10-02,AMSOIL  Inc.,5494.54
2008-10-02,Broadcom,-395.05
2008-10-03,American Express,-1557.83
2008-10-03,Canvas,-202.6
2008-10-03,Exelon,-1676.31
2008-10-03,Aetna,851.3
2008-10-03,Harsco Corporation,-4440.78
2008-10-04,Starwood Hotels & Resorts Worldwide,3670.73
2008-10-05,Global Insight,5854.44
2008-10-05,Digi-Key,1090.65
2008-10-05,American International Group,-8628.62
2008-10-05,QCR Holdings,-4019.82
2008-10-06,ExxonMobil,-62.67
2008-10-06,BearingPoint,785.47
2008-10-07,DuPont (E.I. du Pont de Nemours),-2171.39
2008-10-07,Avon Products,-4173.35
2008-10-07,Dick's Sporting Goods,-4949.21
2008-10-07,Paramount Pictures,1574.5
2008-10-08,Lincoln Industries,-584.83
2008-10-08,Rovi Corporation,-1376.57
2008-10-08,Amazon.com,-5244.55
2008-10-08,PetMeds,307.42
2008-10-08,Ann Taylor,-5540.73
2008-10-08,32325,-4900.15
2008-10-08,Harbor Freight Tools,-74.44
2008-10-09,Republic Services  Inc.,-6634.84
2008-10-09,65874,-68.68
2008-10-09,Johnson & Johnson,5035.63
2008-10-09,Sequoia Capital,-4323.43
2008-10-09,656547,-978.12
2008-10-09,Leviton Manufacturing Company,-1176.6
2008-10-10,Atari,-15.78
2008-10-10,65874,-5733.75
2008-10-10,McKesson Corporation,57.93
2008-10-10,McAfee,-556.57
2008-10-10,656547,-85.7
2008-10-10,ONEOK,-902.19
2008-10-10,Herbalife,-4328.61
2008-10-10,American Family Insurance,3548.99
2008-10-11,Delphi,-5567.44
2008-10-13,Best Western International,-835.61
2008-10-13,Hornbeck Offshore Services,978.99
2008-10-13,Dean Foods,1455.61
2008-10-13,Liberty Tax Service,-4091.71
2008-10-14,Oak Hill Capital Partners,-65.76
2008-10-14,Sun-Maid Growers of California,-732.56
2008-10-14,Symantec,113.76
2008-10-14,Olin Corporation,1325.63
2008-10-15,Advanced Processing & Imaging,-8089.77
2008-10-15,Flowers Foods,-381.4
2008-10-15,Papa Murphy's,-3263.95
2008-10-15,32325,-1024.39
2008-10-20,Converse,802.49
2008-10-21,AK Steel Holding,-0.35
2008-10-22,DRS Technologies,-635.89
2008-10-23,Archer Daniels Midland,9277.23
2008-10-24,CamelBak Products,1189.18
2008-10-24,Rodale  Inc.,-1156.82
2008-10-25,Frontier Airlines,-4725.55
2008-10-26,CDI Corporation,-4578.47
2008-10-27,Dominion Resources,-1674.59
2008-10-27,Amy's Kitchen,2353.02
2008-10-28,Stanley Black & Decker,-2232.0
2008-10-28,Kampgrounds of America (KOA),-1862.38
2008-10-29,Fidelity National Information Services,3329.83
2008-10-29,The Travelers Companies,3800.77
2008-10-31,Sun Capital Partners,-2801.85
2008-10-31,Iron Mountain Incorporated,-6268.68
